index,status,end_date,start_date,years_to_event,event_indicator,total_liabilities_by_net_assets,cash_by_total_assets,cash_by_current_liabilities,current_assets_by_current_liabilities,tax,EBTIDA,financial_expenses_by_total_assets,EBIT,working_capital_by_total_assets,size_classification,income_tax_by_total_assets,sector,cooperative,nonprofit,other,private,public
3963.0,Merger by absorption,2019-04-16,1998-03-25,21,0,1550.6666666666667,0.00031212381771281167,0.0010196629213483147,3.106741573033708,5000.0,13000.0,0.049011177987962166,-3666.6666666666665,0.4049871023215821,Small,0.01289767841788478,C - Manufacturing,0,0,0,0,1
3964.0,Merger by absorption,2022-05-18,1998-03-23,24,0,18983.050847457624,0.00014285714285714287,0.00022253129346314329,1.0813630041724618,0.0,33666.666666666664,0.0026785714285714286,-4000.0,-0.019642857142857142,Small,0.0,N - Administrative and support service activities,0,0,0,1,0
3965.0,Liquidation,2019-05-15,1998-04-02,21,4,-22105.88235294118,8.515167642362959e-05,0.0001466544454628781,0.9220898258478459,111000.0,-21000.0,0.045236828100053215,-39333.333333333336,0.08382118147951037,Small,0.17722192655667907,F - Construction,0,0,0,1,0
3966.0,Liquidation,2019-12-10,1998-04-01,21,4,1895.1612903225805,0.0006446808510638298,0.0063125,6.083333333333333,4666.666666666667,-1333.3333333333333,0.00851063829787234,-666.6666666666666,0.12765957446808512,Small,0.05957446808510639,F - Construction,0,0,0,1,0
3967.0,Liquidation,2021-12-20,1998-04-01,23,4,1937.4999999999998,4.516129032258065e-05,0.000125,2.4107142857142856,2000.0,11333.333333333334,0.0,7000.0,0.07096774193548387,Small,0.03870967741935484,Q - Human health and social work activities,1,0,0,0,0
3968.0,Liquidation,2020-09-30,1998-04-01,22,4,1864.376130198915,0.0006794374393792435,0.0015759280089988753,2.2440944881889764,55666.666666666664,202000.0,0.01066925315227934,191666.66666666666,-0.03491755577109602,Small,0.08098933074684771,S - Other service activities,0,0,0,1,0
3969.0,Liquidation,2019-12-16,1998-04-06,21,4,2943.181818181818,0.0006525096525096525,0.0010304878048780488,1.5487804878048783,10000.0,34000.0,0.007722007722007722,31000.0,0.011583011583011584,Small,0.11583011583011583,C - Manufacturing,0,0,0,1,0
3970.0,Liquidation,2020-11-18,1998-04-09,22,4,-557.377049180328,4.4117647058823526e-05,2.0689655172413793e-05,0.15862068965517243,0.0,-6333.333333333333,0.02941176470588235,-12666.666666666666,-0.1323529411764706,Small,0.0,F - Construction,0,0,0,1,0
3971.0,Liquidation,2021-04-16,1998-04-02,23,4,1174.4186046511627,0.0008267326732673267,0.010121212121212121,11.424242424242424,15000.0,1666.6666666666667,0.01113861386138614,-5666.666666666667,0.014851485148514853,Small,0.11138613861386139,H - Transportation and storage,0,0,0,1,0
3972.0,Bankruptcy,2021-11-15,1998-04-03,23,2,-10534.883720930233,1.6556291390728477e-05,4.950495049504951e-05,1.306930693069307,1333.3333333333333,34333.333333333336,0.024282560706401765,5000.0,0.30242825607064017,Small,0.004415011037527594,I - Accommodation and food service activities,0,0,0,1,0
3973.0,Liquidation,2019-11-07,1998-04-14,21,4,2118.686868686869,0.00038140643623361145,0.0021476510067114096,3.6577181208053693,22666.666666666668,78333.33333333333,0.04290822407628128,62666.666666666664,0.04410011918951132,Small,0.08104886769964242,F - Construction,0,0,0,1,0
3974.0,Bankruptcy,2022-05-12,1998-04-07,24,2,3075.268817204301,0.00017832167832167834,0.0004473684210526316,1.8245614035087718,14666.666666666666,45333.333333333336,0.008741258741258742,32666.666666666664,0.18706293706293706,Small,0.07692307692307693,N - Administrative and support service activities,0,0,0,1,0
3975.0,Liquidation,2022-06-28,1998-04-03,24,4,-5716.763005780347,0.0002992922143579373,0.00040715268225584593,0.7606602475928473,2000.0,6333.333333333333,0.0,-11333.333333333334,0.15267947421638017,Small,0.006066734074823053,N - Administrative and support service activities,0,0,0,1,0
3976.0,Ceasing of trading,2020-09-08,1998-04-23,22,9,12209.700427960057,6.519453207150368e-05,0.0063409090909090915,34.01136363636363,9333.333333333334,89333.33333333333,0.012618296529968454,55333.333333333336,0.009697394555438719,Medium sized,0.003271410211473303,K - Financial and insurance activities,0,0,1,0,0
3977.0,Demerger,2022-06-16,1998-04-16,24,5,2554.7672253258847,9.921933654540019e-05,0.0013233521291075247,6.220688314213494,191333.33333333334,634666.6666666666,0.008994759131429903,-63666.666666666664,0.0017202294611162539,Large,0.004183947926613262,"M - Professional, scientific and technical activities",0,0,0,0,1
3978.0,Demerger,2022-06-16,1998-04-16,24,5,3002.384248577142,4.8193594111569366e-05,0.0006086487652323951,5.2064056939501775,450333.3333333333,131333.33333333334,0.00766793896388896,-285666.6666666667,0.004201142505827805,Large,0.01153606407596212,"M - Professional, scientific and technical activities",0,0,0,0,1
3979.0,Demerger,2022-06-08,1998-04-16,24,5,2139.65795777394,1.4898851831601969e-05,0.00012895774647887323,5.045408450704225,562000.0,408333.3333333333,0.002128407404514567,-13000.0,0.0019071051055742144,Large,0.010973990470983363,L - Real estate activities,0,0,0,0,1
3980.0,Bankruptcy,2022-04-04,1998-04-09,24,2,-6041.935483870969,3.630539241857982e-05,6.215722120658135e-05,0.7175502742230347,8666.666666666666,86333.33333333333,0.039508809396689805,60000.0,0.08969567538707955,Small,0.01388147357180993,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
3981.0,Liquidation,2022-09-28,1998-04-21,24,4,1125.3156077703923,0.0,0.0,12.972856261566934,67666.66666666667,1773333.3333333333,0.0003663171390631439,1651000.0,0.7167910618618069,Medium sized,0.009295297403727277,"M - Professional, scientific and technical activities",0,0,0,0,1
3982.0,Bankruptcy,2022-10-17,1998-04-23,24,2,-1741.9354838709676,0.0005,0.00031764705882352944,0.6352941176470589,666.6666666666666,666.6666666666666,0.07407407407407407,0.0,-0.2777777777777778,Small,0.037037037037037035,S - Other service activities,0,0,0,1,0
3983.0,Bankruptcy,2020-09-01,1998-04-22,22,2,-627.1739130434783,0.00010918544194107452,4.6391752577319585e-05,0.3232695139911635,0.0,22000.0,0.7209705372616984,-18666.666666666668,-0.1923743500866551,Small,0.0,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
3984.0,Merger by absorption,2019-01-17,1998-04-22,21,0,1584.6354166666667,0.00021774856203779784,0.000592841163310962,2.7181208053691277,72500.0,137333.33333333334,0.004108463434675432,136666.66666666666,0.01725554642563681,Small,0.17871815940838126,C - Manufacturing,0,0,0,1,0
3985.0,Merger by absorption,2021-04-19,1998-05-12,23,0,18367.34693877551,0.00012555555555555554,0.00017095310136157335,1.0741301059001511,29500.0,87666.66666666667,0.022222222222222223,77333.33333333333,0.21777777777777776,Small,0.09833333333333333,S - Other service activities,0,0,0,0,1
3986.0,Liquidation,2019-08-07,1998-05-05,21,4,5147.058823529412,0.00026571428571428574,0.00044426751592356687,1.3248407643312101,0.0,9666.666666666666,0.02476190476190476,-4666.666666666667,0.6628571428571428,Small,0.0,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
3987.0,Bankruptcy,2022-08-11,1998-05-06,24,2,3607.843137254902,2.7173913043478262e-05,3.828483920367535e-05,1.3905053598774886,0.0,7666.666666666667,0.03152173913043478,-41333.333333333336,0.4815217391304347,Small,0.0,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
3988.0,Liquidation,2020-12-28,1998-04-28,22,4,1636.7041198501872,0.0007734553775743708,0.0043896103896103895,4.454545454545454,22666.666666666668,59000.0,0.004576659038901602,43000.0,-0.013729977116704806,Small,0.1556064073226545,K - Financial and insurance activities,0,0,0,1,0
3989.0,Merger by absorption,2020-11-13,1998-04-21,22,0,2502.750275027503,0.0001454945054945055,0.0004431057563587684,2.215528781793842,31666.666666666668,138333.33333333334,0.013186813186813187,105333.33333333333,0.2465934065934066,Small,0.041758241758241756,"A - Agriculture, forestry and fishing",0,0,0,1,0
3990.0,Liquidation,2021-03-04,1998-04-28,23,4,1150.515463917526,0.00014695340501792115,0.0020499999999999997,13.15,15000.0,43000.0,0.0,36333.333333333336,-0.016129032258064516,Small,0.08064516129032258,Q - Human health and social work activities,0,0,0,1,0
3991.0,Liquidation,2020-09-15,1998-05-08,22,4,1223.0971128608924,4.7210300429184545e-05,0.00037288135593220334,7.457627118644067,2500.0,6666.666666666667,0.0,-2666.6666666666665,-0.01931330472103004,Small,0.016094420600858368,N - Administrative and support service activities,0,0,0,0,1
3992.0,Merger by absorption,2021-11-01,1998-05-27,23,0,5319.2436040044495,4.433291509828524e-05,6.2033650329188e-05,1.2633504023408924,79000.0,389666.6666666667,0.037745713090757006,225333.33333333334,0.38038477624424927,Medium sized,0.02478042659974906,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
3993.0,Merger by absorption,2022-01-28,1998-05-19,24,0,9245.901639344263,0.0001622340425531915,0.000329136690647482,1.2194244604316546,1000.0,78333.33333333333,0.02127659574468085,65666.66666666667,0.19237588652482268,Medium sized,0.0026595744680851063,N - Administrative and support service activities,0,0,0,1,0
3994.0,Merger by absorption,2021-12-16,1998-05-25,23,0,7556.603773584905,4.993757802746567e-05,5.943536404160475e-05,1.1560178306092124,-3000.0,31000.0,0.06242197253433209,-3666.6666666666665,0.2247191011235955,Small,-0.011235955056179775,S - Other service activities,0,0,0,1,0
3995.0,Liquidation,2019-11-21,1998-06-03,21,4,1247.3390775468831,0.00028931328728159286,0.0014590163934426231,5.043032786885246,41000.0,41000.0,0.00040633888663145056,10000.0,-0.01950426655830963,Small,0.049979683055668425,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
3996.0,Liquidation,2020-06-24,1998-05-19,22,4,-7263.736263736264,8.32072617246596e-06,1.656626506024096e-05,0.7259036144578312,30000.0,13333.333333333334,0.03857791225416036,-12666.666666666666,-0.00075642965204236,Small,0.0680786686838124,C - Manufacturing,0,0,0,1,0
3997.0,Merger by absorption,2022-07-27,1998-05-29,24,0,2249.0952955367916,7.240547063555913e-06,7.377049180327869e-05,6.494535519125684,98333.33333333333,72333.33333333333,0.004827031375703942,52000.0,0.001877178868329311,Small,0.07910968087959239,K - Financial and insurance activities,0,0,0,1,0
3998.0,Liquidation,2021-06-24,1998-06-08,23,4,6326.03406326034,4.115384615384615e-05,7.498248072880168e-05,1.2873160476524177,666.6666666666666,-181666.66666666666,0.006923076923076923,-346000.0,0.3161538461538462,Small,0.0007692307692307692,C - Manufacturing,0,0,0,0,1
3999.0,Liquidation,2019-10-31,1998-06-02,21,4,1960.3658536585367,7.776049766718508e-05,0.0002702702702702703,3.108108108108108,19000.0,43000.0,0.008553654743390357,36000.0,0.06920684292379471,Small,0.04432348367029549,F - Construction,0,0,0,1,0
4000.0,Bankruptcy,2022-08-11,1998-05-29,24,2,-11821.42857142857,4.078549848942598e-05,6.650246305418719e-05,1.2881773399014778,16333.333333333332,59000.0,0.02719033232628399,48333.333333333336,0.2054380664652568,Small,0.07401812688821752,I - Accommodation and food service activities,0,0,0,1,0
4001.0,Merger by absorption,2019-06-28,1998-05-27,21,0,2644.2465432388094,5.8716653372330054e-05,0.013520408163265307,88.10204081632654,313000.0,497000.0,0.0048745900912877775,497000.0,0.022268013826110076,Medium sized,0.041611273597447485,K - Financial and insurance activities,0,0,0,1,0
4002.0,Liquidation,2022-06-28,1998-06-04,24,4,1195.195195195195,0.0005804020100502513,0.008400000000000001,13.090909090909092,1333.3333333333333,6666.666666666667,0.001256281407035176,-4333.333333333333,0.2035175879396985,Small,0.005025125628140704,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
4003.0,Merger by absorption,2020-12-30,1998-06-15,22,0,5075.521990226566,2.4945295404814e-06,5.297151619348543e-06,1.4183820454439848,23333.333333333332,503000.0,0.01695842450765864,144666.66666666666,0.3930415754923413,Medium sized,0.0015317286652078773,K - Financial and insurance activities,0,0,0,1,0
4004.0,Merger by absorption,2022-05-20,1998-06-15,24,0,5689.723320158103,0.00022646752344564086,0.0016218905472636816,2.2587064676616917,17000.0,147666.66666666666,0.017714484195901357,70666.66666666667,0.040291767974991316,Small,0.017714484195901357,K - Financial and insurance activities,0,0,0,1,0
4005.0,Merger by absorption,2018-12-31,1998-06-05,21,0,3693.5251798561153,0.00035703155434359176,0.0020876993166287013,2.580865603644647,0.0,15000.0,0.0019477989871445269,-20666.666666666668,0.007596416049863655,Small,0.0,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,0,1
4006.0,Merger by absorption,2020-06-03,1998-06-08,22,0,2546.1254612546127,5.797101449275362e-06,3.3898305084745755e-05,5.4491525423728815,2666.6666666666665,3333.3333333333335,0.015942028985507246,-2666.6666666666665,0.47391304347826085,Small,0.011594202898550725,K - Financial and insurance activities,0,0,0,1,0
4007.0,Liquidation,2020-09-14,1998-06-18,22,4,1121.029572836802,9.330727894479725e-05,0.0012649006622516554,13.092715231788079,42000.0,117666.66666666667,0.030288226673180263,108000.0,0.0014655593551538837,Small,0.061553492916463115,Q - Human health and social work activities,0,0,0,1,0
4008.0,Merger by absorption,2020-06-25,1998-06-24,22,0,1581.7091454272863,0.0004578199052132701,0.0021562499999999997,3.977678571428571,2000.0,21000.0,0.000947867298578199,6333.333333333333,0.24170616113744076,Small,0.005687203791469194,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
4009.0,Liquidation,2021-07-29,1998-03-05,23,4,1962.121212121212,0.0006254826254826256,0.0013787234042553192,2.1234042553191492,0.0,-67666.66666666667,0.0019305019305019305,-71000.0,0.02027027027027027,Small,0.0,N - Administrative and support service activities,1,0,0,0,0
4010.0,Merger by absorption,2020-04-02,1998-06-23,22,0,2026.8872802481906,0.00027397959183673466,0.0005576323987538941,2.0031152647975077,67333.33333333333,241000.0,0.010714285714285714,236666.66666666666,0.49132653061224485,Small,0.1030612244897959,F - Construction,0,0,0,1,0
4011.0,Merger by absorption,2022-01-01,1998-06-18,24,0,2689.364957918898,9.388335704125177e-06,1.539179104477612e-05,1.6105410447761195,146666.66666666666,389333.3333333333,0.0036984352773826454,381333.3333333333,0.4776671408250355,Medium sized,0.1251778093883357,K - Financial and insurance activities,0,0,0,1,0
4012.0,Merger by absorption,2021-12-17,1998-06-18,23,0,2700.0,0.00016551724137931035,0.0002628803245436106,1.5882352941176472,174000.0,481333.3333333333,0.025798212005108553,487666.6666666667,0.5177522349936142,Medium sized,0.13333333333333333,K - Financial and insurance activities,0,0,0,1,0
4013.0,Bankruptcy,2020-05-22,1998-06-29,22,2,-904.7619047619048,0.00016666666666666666,9.313725490196079e-05,0.38235294117647056,666.6666666666666,12666.666666666666,0.12280701754385966,8666.666666666666,-0.8421052631578947,Small,0.017543859649122806,I - Accommodation and food service activities,0,0,0,1,0
4014.0,Liquidation,2021-12-22,1998-06-23,23,4,1387.323943661972,0.0006192893401015228,0.002595744680851064,4.021276595744681,0.0,8333.333333333334,0.03045685279187817,7000.0,0.12690355329949238,Small,0.0,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
4015.0,Liquidation,2020-04-30,1998-07-01,22,4,1540.3422982885083,0.00023492063492063493,0.001,3.763513513513513,32000.0,-333.3333333333333,0.0015873015873015873,-12333.333333333334,0.03571428571428571,Small,0.1523809523809524,N - Administrative and support service activities,0,0,0,1,0
4016.0,Liquidation,2022-06-16,1998-06-10,24,4,2677.4193548387098,0.0008657487091222031,0.0015429447852760734,1.665644171779141,1666.6666666666667,22000.0,0.02925989672977625,9333.333333333334,0.03270223752151463,Small,0.008605851979345956,Q - Human health and social work activities,0,0,0,1,0
4017.0,Bankruptcy,2021-07-15,1998-07-09,23,2,7274.725274725275,1.5105740181268883e-06,1.7513134851138353e-06,1.157618213660245,2000.0,-47666.666666666664,0.015105740181268883,-49666.666666666664,0.4003021148036254,Small,0.00906344410876133,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
4018.0,Liquidation,2019-12-11,1998-06-26,21,4,3039.60396039604,0.00013680781758957655,0.00031053604436229203,1.7467652495378927,55666.666666666664,109000.0,0.033387622149837134,103000.0,0.5472312703583062,Small,0.13599348534201955,N - Administrative and support service activities,0,0,0,1,0
4019.0,Liquidation,2019-07-16,1998-07-01,21,4,-5812.5,7.526881720430107e-05,0.00028,2.016,12000.0,6333.333333333333,0.012903225806451613,5333.333333333333,-0.034408602150537634,Small,0.07741935483870968,"M - Professional, scientific and technical activities",0,0,0,1,0
4020.0,Merger by absorption,2021-12-29,1998-07-10,23,0,4597.9680696661835,0.0001811868686868687,0.00033547632963179427,1.4032729398012858,41000.0,129000.0,0.0031565656565656565,92666.66666666667,0.3314393939393939,Small,0.038825757575757576,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,1,0
4021.0,Liquidation,2021-04-29,1998-07-31,23,4,-1602.0408163265308,0.0002038216560509554,0.00016886543535620053,0.48548812664907653,0.0,-19666.666666666668,0.028662420382165602,-31666.666666666668,0.2898089171974522,Small,0.0,G - Wholesale and retail trade; repair of motor vehicles and motorcycles,0,0,0,0,1
