Mark,Name,Posttown,Last available year,Status,Legal form,Legal situation,Legal situation date,Date of incorporation,Date,Event,Turnover Last year th EUR Last avail. yr,P/L for the period aft. taxes th EUR Last avail. yr,P/L for the period aft. taxes th EUR Year - 1,P/L for the period aft. taxes th EUR Year - 2,P/L for the period aft. taxes th EUR Year - 3,P/L for the period aft. taxes th EUR Year - 5,P/L for the period aft. taxes th EUR Year - 4,Total assets th EUR Last avail. yr,Total assets th EUR Year - 1,Total assets th EUR Year - 2,Total assets th EUR Year - 3,Total assets th EUR Year - 5,Total assets th EUR Year - 4,Average number of employees Last avail. yr,Average number of employees Year - 1,Average number of employees Year - 2,Average number of employees Year - 3,Average number of employees Year - 5,Average number of employees Year - 4,Category of the company,Main activity
6536.0,BUREAU BARTHOLOME,BOLINNE,2020.0,Inactive,private,Conclusion of liquidation,26/03/2021,03/12/1999,31/07/2012,Company absorbing an(other) company/ies,,-26.0,17.0,-31.0,-3.0,-28.0,11.0,283.0,398.0,407.0,471.0,505.0,498.0,,,,,,1.0,Small,
6537.0,BIERHANDEL MARC DEBAL,MIDDELKERKE,2021.0,Inactive,private,Conclusion of liquidation,26/09/2022,13/12/1999,,,,-10.0,111.0,-25.0,-19.0,-21.0,-30.0,7.0,260.0,341.0,368.0,452.0,428.0,,,,1.0,1.0,1.0,Small,
6538.0,LYBRISA,AARTSELAAR,2019.0,Inactive,private,Conclusion of bankruptcy,08/11/2022,07/12/1999,,,,8.0,-28.0,-28.0,12.0,-2.0,0.0,56.0,45.0,41.0,71.0,71.0,75.0,,,,,4.0,2.0,Small,
6539.0,BEERNAERT DARRY,HOOGLEDE,2021.0,Inactive,private,Conclusion of liquidation,24/10/2022,03/12/1999,,,,-59.0,-65.0,75.0,29.0,80.0,74.0,79.0,158.0,247.0,544.0,452.0,557.0,,,1.0,1.0,3.0,3.0,Small,
6540.0,ELOQUENCE,BRUXELLES,2018.0,Inactive,private,Conclusion of bankruptcy,07/04/2021,09/12/1999,,,,-12.0,-22.0,-6.0,5.0,-8.0,-3.0,50.0,39.0,52.0,45.0,51.0,44.0,,,,,1.0,,Small,
6541.0,DOOMS - FRUITS MICHEL,MARCINELLE,2018.0,Inactive,private,Conclusion of liquidation,24/07/2019,14/12/1999,,,,-7.0,-10.0,30.0,-5.0,-8.0,-8.0,10.0,30.0,44.0,23.0,42.0,37.0,,,,,1.0,,Small,
6542.0,BIJNENS KIP,GENK,2019.0,Inactive,private,Merger by absorption,30/07/2020,23/12/1999,30/07/2020,Absorbed Company,,-18.0,13.0,0.0,-13.0,17.0,45.0,315.0,505.0,764.0,752.0,1082.0,789.0,,,,1.0,2.0,1.0,Small,
6543.0,DE BECK KOELTECHNIEK,LEEST,2019.0,Inactive,private,Merger by absorption,30/12/2020,16/11/1999,30/12/2020,Absorbed Company,,85.0,77.0,16.0,47.0,45.0,74.0,736.0,610.0,510.0,453.0,688.0,708.0,6.0,5.0,4.0,5.0,4.0,4.0,Small,
6544.0,DOWI-INVEST,HOOGSTRATEN,2021.0,Provisional legal sit.,private,Liquidation,22/06/2022,01/12/1999,,,,449.0,116.0,90.0,117.0,133.0,211.0,1167.0,997.0,1051.0,992.0,1041.0,975.0,1.0,1.0,1.0,1.0,1.0,1.0,Small,
6545.0,BERNARD GILLE,BRUXELLES,2020.0,Inactive,private,Conclusion of liquidation,20/10/2021,09/12/1999,,,,8.0,-4.0,-7.0,0.0,2.0,13.0,21.0,14.0,16.0,22.0,58.0,35.0,,1.0,1.0,1.0,1.0,1.0,Small,
6546.0,MONTSEGUR,OELEGEM,2019.0,Inactive,public,Conclusion of bankruptcy,09/11/2021,07/12/1999,,,,-15.0,-173.0,56.0,172.0,-4.0,245.0,25.0,113.0,464.0,410.0,1299.0,751.0,1.0,,1.0,,,,Small,
6547.0,BANK- EN VERZEKERINGSAGENT MANDEL-LEIE,MEULEBEKE,2019.0,Inactive,private,Merger by absorption,17/12/2020,07/12/1999,17/12/2020,Absorbed Company,,95.0,87.0,31.0,38.0,112.0,32.0,559.0,436.0,513.0,604.0,773.0,611.0,14.0,14.0,16.0,17.0,18.0,17.0,Small,
6548.0,BANK- EN VERZEKERINGSAGENT GERAARDSBERGEN-NINOVE,GERAARDSBERGEN,2019.0,Inactive,private,Merger by absorption,17/12/2020,21/12/1999,17/12/2020,Absorbed Company,,95.0,31.0,75.0,35.0,247.0,107.0,749.0,774.0,834.0,985.0,1451.0,1128.0,15.0,16.0,17.0,19.0,22.0,20.0,Medium sized,
6549.0,BELFIUS EEKLO-GENT-OOST,MELLE,2019.0,Inactive,cooperative,Conclusion of liquidation,07/12/2020,07/12/1999,,,,1.0,23.0,33.0,55.0,159.0,232.0,297.0,532.0,550.0,784.0,1026.0,1123.0,,16.0,19.0,23.0,27.0,26.0,Small,
6550.0,VAN LONDEN GIETERIJ,OVERMERE,2019.0,Inactive,public,Conclusion of liquidation,28/11/2019,14/12/1999,,,,-22.0,-670.0,-1291.0,-312.0,-856.0,-188.0,234.0,277.0,1054.0,1717.0,1967.0,1899.0,2.0,10.0,22.0,23.0,30.0,25.0,Small,
6551.0,ONDERNEMINGEN VAN LONDEN,OVERMERE,2020.0,Inactive,public,Conclusion of liquidation,30/03/2021,14/12/1999,,,,-27.0,642.0,-416.0,-90.0,-613.0,-7.0,151.0,229.0,359.0,691.0,555.0,613.0,,1.0,1.0,1.0,1.0,1.0,Small,
6552.0,CENTRE DE MEDECINE SPORTIVE DU DOCTEUR M. JORIS,WANDRE,2018.0,Inactive,private,Conclusion of liquidation,19/03/2019,16/12/1999,,,,-10.0,6.0,-4.0,-17.0,13.0,-4.0,36.0,58.0,51.0,57.0,90.0,83.0,,,,1.0,1.0,1.0,Small,
6553.0,FOODWAR,LOUVAIN-LA-NEUVE,2018.0,Inactive,public,Conclusion of liquidation,09/12/2019,22/12/1999,,,,-19.0,1540.0,-359.0,-208.0,67.0,-90.0,213.0,1208.0,1193.0,1765.0,1744.0,1231.0,,1.0,19.0,21.0,28.0,25.0,Small,
6554.0,MATTHIJS MATTENTAARTEN,MOERBEKE,2019.0,Inactive,private,Conclusion of liquidation,28/03/2020,06/12/1999,,,,-2.0,4.0,0.0,1.0,6.0,117.0,431.0,433.0,432.0,434.0,301.0,464.0,,,,,1.0,,Small,
6555.0,CTG HEALTH SOLUTIONS,DIEGEM,2020.0,Inactive,public,Merger by absorption,30/04/2021,23/12/1999,30/04/2021,Absorbed Company,,725.0,-691.0,-123.0,-211.0,66.0,94.0,2371.0,1477.0,1544.0,1170.0,744.0,1236.0,20.0,21.0,19.0,16.0,14.0,17.0,Medium sized,
6556.0,VETERINARY HEALTH CENTER,WAVRE,2020.0,Inactive,private,Merger by absorption,25/03/2021,20/12/1999,25/03/2021,Absorbed Company,,-3.0,34.0,27.0,28.0,13.0,6.0,269.0,170.0,134.0,108.0,102.0,83.0,2.0,3.0,2.0,2.0,2.0,2.0,Small,
6557.0,AT SOFTWARE,ZAVENTEM,2019.0,Inactive,private,Merger by absorption,06/01/2020,21/12/1999,06/01/2020,Absorbed Company,,-7.0,26.0,1.0,24.0,61.0,31.0,131.0,138.0,120.0,133.0,191.0,232.0,3.0,3.0,3.0,3.0,3.0,3.0,Small,
6558.0,VANGELABBEEK EVENTS,LANAKEN,2018.0,Provisional legal sit.,private,Bankruptcy,10/03/2020,20/12/1999,,,,-1.0,23.0,-19.0,8.0,7.0,-18.0,1228.0,1371.0,1456.0,1524.0,1520.0,1602.0,1.0,,,2.0,1.0,2.0,Small,
6559.0,REIZEN SPILLEMAECKERS,BOOM,2019.0,Provisional legal sit.,private,Bankruptcy,22/09/2020,23/12/1999,,,,-372.0,-70.0,21.0,-149.0,-148.0,-246.0,2238.0,2554.0,2514.0,2472.0,3001.0,2594.0,18.0,20.0,21.0,22.0,28.0,25.0,Medium sized,services
6560.0,SOVILYX,VILLE-POMMEROEUL,2018.0,Inactive,private,Conclusion of liquidation,05/04/2019,21/12/1999,,,,-71.0,80.0,12.0,14.0,27.0,222.0,354.0,820.0,741.0,731.0,511.0,721.0,,,,,1.0,1.0,Small,
6561.0,BELFIUS CHARLEROI PONT-A-NOLE,MONT-SUR-MARCHIENNE,2018.0,Inactive,cooperative,Merger by absorption,17/12/2018,16/12/1999,17/12/2018,Absorbed Company,,131.0,46.0,97.0,172.0,222.0,243.0,644.0,482.0,635.0,870.0,945.0,1268.0,17.0,16.0,18.0,19.0,19.0,18.0,Medium sized,
6562.0,D.BODDEN,BRUXELLES,2021.0,Inactive,public,Merger by absorption,21/10/2022,15/12/1999,21/10/2022,Absorbed Company,,294.0,-33.0,-99.0,-36.0,-29.0,-123.0,974.0,643.0,846.0,1038.0,1249.0,1092.0,6.0,6.0,6.0,6.0,8.0,7.0,Small,services
6563.0,TANDARTSENPRAKTIJK DEINZE,DEINZE,2019.0,Inactive,private,Merger by absorption,01/07/2020,21/12/1999,01/07/2020,Absorbed Company,,99.0,50.0,108.0,100.0,110.0,89.0,246.0,205.0,214.0,210.0,232.0,198.0,3.0,2.0,2.0,2.0,1.0,2.0,Small,
6564.0,"YVES GRIBOMONT, NOTAIRE.",SENEFFE,2019.0,Inactive,private,Conclusion of liquidation,14/01/2021,28/12/1999,,,,4.0,-5.0,5.0,1746.0,529.0,682.0,2315.0,2283.0,6426.0,6604.0,8246.0,10741.0,,,,3.0,9.0,9.0,Medium sized,
6565.0,TAHOBI,VLETEREN,2021.0,Provisional legal sit.,private,Liquidation,17/12/2021,24/12/1999,,,,-4391.0,-29.0,1.0,5.0,10.0,36.0,64.0,6320.0,647.0,1342.0,630.0,1337.0,,4.0,20.0,17.0,15.0,16.0,Small,
6566.0,BLOUSON,HEIST-AAN-ZEE,2020.0,Inactive,private,Conclusion of liquidation,02/12/2021,28/12/1999,,,,19.0,10.0,25.0,13.0,9.0,1.0,230.0,255.0,253.0,193.0,201.0,189.0,2.0,2.0,2.0,2.0,2.0,2.0,Small,
6567.0,DOKTER PAUL CORNIL,ANTWERPEN,2021.0,Provisional legal sit.,private,Liquidation,29/06/2022,22/12/1999,,,,-2.0,10.0,21.0,21.0,28.0,-7.0,495.0,493.0,460.0,417.0,400.0,397.0,,,,,1.0,,Small,
6568.0,J.T.S. DEVELOPMENTS,BRUSSEL,2022.0,Inactive,public,Conclusion of liquidation,15/07/2022,22/12/1999,30/08/2012,Company absorbing an(other) company/ies,,25.0,-25.0,93.0,71.0,-1525.0,923.0,769.0,777.0,1495.0,1718.0,1480.0,1755.0,,,,,1.0,1.0,Small,
6569.0,"KORN-FERRY INTERNATIONAL, FUTURESTEP (BELGIUM)",BRUSSEL,2019.0,Inactive,private,Merger by absorption,30/04/2019,28/12/1999,30/04/2019,Absorbed Company,,51.0,193.0,355.0,892.0,84.0,42.0,1653.0,2341.0,2467.0,3286.0,3415.0,2373.0,15.0,19.0,18.0,15.0,12.0,12.0,Medium sized,
6570.0,DOLCE INVEST,ALLEUR,2020.0,Inactive,private,Conclusion of liquidation,11/12/2020,17/12/1999,,,,793.0,61.0,84.0,-68.0,248.0,19.0,1090.0,1734.0,1545.0,1757.0,1123.0,1895.0,24.0,27.0,21.0,17.0,5.0,11.0,Medium sized,
6571.0,BEI ENGINEERING,GOUY-LEZ-PIETON,2019.0,Inactive,private,Conclusion of liquidation,30/12/2020,22/12/1999,,,,21.0,13.0,35.0,24.0,-39.0,18.0,145.0,139.0,132.0,94.0,82.0,72.0,,,,,1.0,,Small,
6572.0,LUMABO,TREMELO,2019.0,Inactive,private,Conclusion of bankruptcy,24/11/2022,14/01/2000,,,,0.0,5.0,-41.0,9.0,0.0,-24.0,23.0,26.0,30.0,30.0,16.0,6.0,,,1.0,,,,Small,
6573.0,BZN - S,DEURNE,2021.0,Inactive,nonprofit,Merger by absorption,07/12/2021,15/07/1999,07/12/2021,Absorbed Company,,1030.0,-625.0,-911.0,-715.0,-512.0,-529.0,1537.0,511.0,1211.0,2078.0,3427.0,2908.0,6.0,8.0,9.0,9.0,8.0,9.0,Small,
6574.0,CORPORATE FINANCE PARTNERS,BRUXELLES,2020.0,Provisional legal sit.,private,Bankruptcy,30/08/2021,29/12/1999,,,,-24.0,-47.0,4.0,-29.0,118.0,-42.0,1895.0,1892.0,1887.0,1896.0,1899.0,1891.0,1.0,1.0,1.0,1.0,1.0,,Small,
6575.0,VALERO,ZOERSEL,2019.0,Inactive,private,Conclusion of liquidation,23/06/2020,03/01/2000,,,,-1.0,22.0,15.0,-4.0,10.0,11.0,238.0,257.0,263.0,261.0,293.0,282.0,1.0,1.0,1.0,2.0,2.0,2.0,Small,
6576.0,KB,LOKEREN,2019.0,Inactive,private,Merger by absorption,31/03/2020,04/01/2000,31/03/2020,Absorbed Company,,-107.0,63.0,83.0,120.0,29.0,51.0,1382.0,1536.0,1583.0,2154.0,1825.0,2014.0,15.0,18.0,16.0,14.0,13.0,14.0,Medium sized,
6577.0,FIDUCIAIRE STROILI SANDRO,ESTINNES-AU-VAL,2018.0,Inactive,private,Conclusion of liquidation,23/12/2019,11/01/2000,,,,71.0,27.0,27.0,22.0,12.0,27.0,355.0,232.0,216.0,217.0,196.0,200.0,,1.0,1.0,1.0,1.0,1.0,Small,
6578.0,PEUVRATE,VISE,2020.0,Inactive,public,Merger by absorption,14/01/2021,17/01/2000,14/01/2021,Absorbed Company,,50.0,22.0,34.0,34.0,42.0,31.0,1037.0,1009.0,988.0,958.0,893.0,921.0,4.0,4.0,5.0,4.0,4.0,4.0,Small,
6579.0,DIERENARTSENPRAKTIJK DE BRUG,MARIAKERKE,2020.0,Inactive,private,Conclusion of liquidation,24/08/2021,25/01/2000,,,,32.0,44.0,29.0,32.0,15.0,23.0,300.0,294.0,261.0,254.0,147.0,165.0,1.0,2.0,2.0,2.0,2.0,2.0,Small,
6580.0,MARC LEURS,VELTEM-BEISEM,2021.0,Inactive,private,Conclusion of liquidation,27/07/2022,04/01/2000,,,,172.0,67.0,68.0,39.0,62.0,58.0,368.0,250.0,315.0,246.0,298.0,272.0,1.0,1.0,1.0,1.0,1.0,1.0,Small,
6581.0,CHOCOLATE BASE,RONSE,2020.0,Inactive,private,Conclusion of liquidation,28/09/2021,18/01/2000,,,,67.0,53.0,19.0,-36.0,4.0,-16.0,108.0,88.0,72.0,70.0,62.0,77.0,3.0,3.0,3.0,5.0,1.0,2.0,Small,
6582.0,JEAN-LUC FEUILLIEN,DAUSSOULX,2020.0,Inactive,private,Conclusion of liquidation,22/12/2020,18/01/2000,,,,5.0,-5.0,-18.0,-2.0,11.0,1.0,68.0,56.0,77.0,97.0,126.0,105.0,,,,1.0,2.0,2.0,Small,
6583.0,PASSION PNEU BENELUX,MORLANWELZ-MARIEMONT,2021.0,Provisional legal sit.,public,Bankruptcy,14/11/2022,20/01/2000,,,,8.0,11.0,83.0,52.0,4.0,-462.0,335.0,286.0,1104.0,922.0,1015.0,964.0,,,,,4.0,3.0,Small,
6584.0,FABRIMAR,ANTWERPEN,2018.0,Inactive,private,Conclusion of bankruptcy,27/09/2022,17/01/2000,,,,-9.0,-6.0,-21.0,-9.0,-2.0,-1.0,17.0,22.0,31.0,36.0,18.0,18.0,2.0,2.0,1.0,,,1.0,Small,
6585.0,DOCTEUR HUBERMONT GERARD,LEGLISE,2018.0,Inactive,private,Conclusion of liquidation,27/03/2019,24/01/2000,,,,-226.0,-77.0,-41.0,18.0,12.0,13.0,359.0,1014.0,1071.0,1178.0,1321.0,1250.0,1.0,1.0,2.0,2.0,2.0,2.0,Small,
6586.0,MARCOTECH,MORTSEL,2021.0,Inactive,private,Merger by absorption,01/05/2022,21/01/2000,30/04/2022,Absorbed Company,,33.0,-9.0,-43.0,108.0,68.0,7.0,335.0,285.0,363.0,462.0,409.0,343.0,7.0,9.0,12.0,10.0,8.0,8.0,Small,
6587.0,MEULEMAN ZAKENKANTOOR,MOERZEKE,2021.0,Inactive,private,Conclusion of liquidation,24/03/2022,24/01/2000,,,,-1.0,3.0,467.0,126.0,145.0,123.0,365.0,1214.0,1212.0,1601.0,598.0,699.0,,,,,1.0,1.0,Small,
6588.0,G VERMEERSCH,HEKELGEM,2019.0,Inactive,private,Conclusion of liquidation,25/09/2020,19/01/2000,,,,-1.0,159.0,91.0,95.0,65.0,117.0,712.0,738.0,568.0,488.0,261.0,385.0,1.0,1.0,1.0,1.0,1.0,,Small,
6589.0,MENUISERIE WACHEUL JEAN-CLAUDE,GAURAIN-RAMECROIX,2019.0,Inactive,private,Merger by absorption,29/12/2020,24/01/2000,29/12/2020,Absorbed Company,,98.0,-68.0,-7.0,25.0,11.0,3.0,191.0,266.0,343.0,389.0,410.0,395.0,,,,,1.0,1.0,Small,
6590.0,GARCIA MANO,HOUTHALEN-HELCHTEREN,2018.0,Inactive,private,Conclusion of bankruptcy,21/10/2021,01/02/2000,,,,-8.0,8.0,9.0,,-2.0,,51.0,25.0,16.0,6.0,7.0,6.0,1.0,1.0,,,,,Small,
6591.0,VAN DEN BROECK - VANHOVE,MOERBEKE-WAAS,2019.0,Inactive,private,Conclusion of liquidation,21/04/2021,28/01/2000,20/06/2011,Company absorbing an(other) company/ies,,79.0,93.0,0.0,12.0,8.0,4.0,210.0,163.0,78.0,115.0,183.0,130.0,,,1.0,1.0,1.0,1.0,Small,
6592.0,PIXELIXIR,BRAINE-L'ALLEUD,2019.0,Inactive,public,Merger by absorption,23/12/2019,04/02/2000,23/12/2019,Absorbed Company,,-207.0,19.0,317.0,79.0,-12.0,50.0,1810.0,1385.0,1521.0,1833.0,2521.0,2042.0,11.0,13.0,12.0,11.0,16.0,11.0,Small,
6593.0,A.V.S.,JUPILLE-SUR-MEUSE,2020.0,Provisional legal sit.,private,Liquidation,31/03/2016,01/02/2000,,,,-1.0,-17.0,-11.0,-6.0,-131.0,-162.0,111.0,113.0,130.0,143.0,375.0,182.0,,,,,15.0,5.0,Small,
6594.0,FOTOKADO (PLUS),ZONHOVEN,2021.0,Inactive,private,Conclusion of liquidation,28/09/2022,24/01/2000,,,,20.0,-33.0,-13.0,-1.0,-13.0,23.0,202.0,179.0,343.0,334.0,373.0,343.0,,,2.0,2.0,2.0,2.0,Small,
6595.0,LACOLLONGE BELGIUM,TROOZ,2020.0,Provisional legal sit.,public,Bankruptcy,22/11/2021,18/01/2000,,,,-28.0,42.0,20.0,8.0,-200.0,227.0,980.0,1051.0,1065.0,1118.0,978.0,885.0,20.0,22.0,22.0,19.0,19.0,20.0,Medium sized,
6596.0,VAN THIENEN,SINT-LIEVENS-HOUTEM,2020.0,Inactive,private,Conclusion of liquidation,27/01/2022,27/01/2000,,,,-21.0,-5.0,-95.0,-61.0,-14.0,-7.0,21.0,43.0,53.0,414.0,486.0,475.0,,,,7.0,7.0,7.0,Small,
6597.0,GRAPHIC INDUSTRIES,LUMMEN,2018.0,Inactive,public,Merger by absorption,21/12/2018,25/01/2000,21/12/2018,Absorbed Company,,91.0,42.0,859.0,279.0,117.0,121.0,3998.0,4068.0,4516.0,3672.0,3289.0,3312.0,1.0,3.0,4.0,4.0,4.0,4.0,Medium sized,
6598.0,BOUSSIER J.,KERNIEL,2019.0,Provisional legal sit.,private,Bankruptcy,02/02/2021,03/02/2000,,,,-1512.0,-1.0,4.0,21.0,-62.0,-22.0,2896.0,4334.0,4103.0,3468.0,3124.0,3569.0,6.0,6.0,7.0,8.0,8.0,8.0,Medium sized,
6599.0,RADAR SOLUTIONS,OLEN,2020.0,Inactive,private,Conclusion of liquidation,25/11/2021,03/02/2000,,,,38.0,58.0,-281.0,-8.0,5.0,79.0,634.0,847.0,1167.0,1580.0,808.0,950.0,10.0,9.0,6.0,4.0,2.0,2.0,Small,
6600.0,PLAKWERKEN VANDENHEEDE ERIK,MENEN,2021.0,Inactive,private,Conclusion of liquidation,12/07/2021,08/02/2000,,,,0.0,91.0,2.0,9.0,6.0,-9.0,143.0,201.0,76.0,92.0,111.0,99.0,,,,1.0,2.0,2.0,Small,
6601.0,LA MECANIQUE DES SOLS APPLIQUEE S.A. (NOUVELLE FORMULE),OHAIN,2021.0,Provisional legal sit.,private,Liquidation,31/03/2020,30/12/1999,22/12/2017,Company absorbing an(other) company/ies,,-3.0,127.0,-121.0,-105.0,-1.0,-23.0,203.0,211.0,247.0,282.0,413.0,404.0,,2.0,4.0,4.0,,4.0,Small,
6602.0,MARTIN-DESCAMPS,DOUR,2018.0,Inactive,private,Merger by absorption,26/06/2019,04/02/2000,26/06/2019,Absorbed Company,,0.0,10.0,-11.0,-4.0,-7.0,-6.0,62.0,79.0,81.0,92.0,101.0,103.0,1.0,2.0,2.0,2.0,2.0,2.0,Small,
6603.0,GOOSSENS MARC,HEIST-AAN-ZEE,2018.0,Inactive,private,Conclusion of liquidation,31/03/2020,04/02/2000,,,,-5.0,1.0,9.0,0.0,-18.0,-23.0,60.0,68.0,50.0,46.0,51.0,91.0,,1.0,1.0,1.0,1.0,1.0,Small,
6604.0,J&J TDI,DIKSMUIDE,2019.0,Inactive,private,Merger by absorption,14/12/2020,04/02/2000,14/12/2020,Absorbed Company,,-109.0,-38.0,-178.0,10.0,118.0,56.0,5464.0,5664.0,6242.0,6009.0,1739.0,5526.0,1.0,2.0,4.0,5.0,3.0,5.0,Medium sized,
6605.0,EUROMONTA FASHION,WORTEGEM,2019.0,Inactive,public,Merger by absorption,30/09/2020,08/02/2000,30/09/2020,Absorbed Company,,1.0,1.0,-8.0,19.0,96.0,115.0,506.0,680.0,845.0,945.0,1017.0,1045.0,,1.0,2.0,2.0,3.0,3.0,Small,
6606.0,VAN DEN HAUWE & C°,AALST,2020.0,Inactive,private,Merger by absorption,21/06/2021,11/02/2000,21/06/2021,Absorbed Company,,45.0,-5.0,33.0,7.0,10.0,16.0,289.0,359.0,425.0,430.0,123.0,158.0,1.0,2.0,2.0,1.0,1.0,1.0,Small,
6607.0,DE GROOT FUNDERINGSTECHNIEKEN,MELLE,2020.0,Provisional legal sit.,private,Bankruptcy,30/03/2021,17/02/2000,,,,-444.0,134.0,144.0,-492.0,68.0,378.0,1171.0,4505.0,4559.0,4607.0,4887.0,5194.0,12.0,16.0,19.0,17.0,15.0,17.0,Small,services
6608.0,DECORATIEBEDRIJF BERLUC,DADIZELE,2019.0,Provisional legal sit.,private,Bankruptcy,15/03/2022,14/02/2000,,,,4.0,22.0,21.0,34.0,47.0,52.0,956.0,842.0,786.0,616.0,521.0,560.0,2.0,3.0,2.0,2.0,2.0,2.0,Small,
6609.0,INPHASE,EMBLEM,2018.0,Inactive,private,Conclusion of liquidation,12/07/2019,17/02/2000,,,,-34.0,8.0,27.0,-1.0,-9.0,-15.0,24.0,66.0,65.0,59.0,38.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,Small,
6610.0,KANS OP ARBEID RONSE,RONSE,2019.0,Inactive,nonprofit,Conclusion of liquidation,30/12/2019,30/09/1999,,,,0.0,,,,,,14.0,23.0,19.0,76.0,50.0,62.0,,2.0,2.0,2.0,2.0,2.0,Small,
6611.0,BUREAU D'ETUDES COMPTABLES ET FISCALES-FLORIZOONE & PARTNERS,BRUXELLES,2021.0,Inactive,private,Merger by absorption,31/05/2022,22/02/2000,31/05/2022,Absorbed Company,,13.0,26.0,86.0,35.0,85.0,41.0,817.0,789.0,804.0,482.0,430.0,482.0,3.0,3.0,3.0,3.0,3.0,3.0,Small,
6612.0,PETITJEAN,LANDEN,2019.0,Inactive,private,Conclusion of bankruptcy,28/01/2021,08/02/2000,,,,15.0,-159.0,3.0,-18.0,5.0,10.0,167.0,134.0,356.0,302.0,346.0,313.0,1.0,3.0,1.0,1.0,1.0,1.0,Small,
6613.0,DE RENTAKKER,WESTOUTER,2019.0,Inactive,private,Conclusion of liquidation,17/12/2020,18/02/2000,,,,4.0,-2.0,-18.0,0.0,1.0,0.0,8.0,150.0,196.0,223.0,285.0,258.0,3.0,4.0,5.0,5.0,5.0,4.0,Small,
6614.0,EDI - TEX,LIER,2021.0,Inactive,private,Conclusion of liquidation,29/04/2022,18/02/2000,,,,75.0,18.0,-113.0,7.0,58.0,5.0,136.0,296.0,495.0,639.0,629.0,732.0,,1.0,2.0,2.0,1.0,2.0,Small,
6615.0,YZZOB,GREMBERGEN,2019.0,Inactive,public,Merger by absorption,19/12/2019,24/02/2000,19/12/2019,Absorbed Company,,-28.0,-212.0,-72.0,-43.0,-2.0,-22.0,149.0,189.0,448.0,478.0,436.0,492.0,,,2.0,1.0,1.0,1.0,Small,
6616.0,GIDOBE,EREMBODEGEM,2018.0,Inactive,private,Conclusion of liquidation,06/05/2019,15/02/2000,,,,-5.0,24.0,54.0,-13.0,-33.0,42.0,13.0,154.0,144.0,105.0,171.0,94.0,,1.0,1.0,1.0,1.0,1.0,Small,
6617.0,SOCIETE WALLONNE DE L'AERONAUTIQUE ET DE L'ESPACE,LIEGE,2018.0,Inactive,public,Merger by absorption,09/05/2019,22/12/1999,09/05/2019,Absorbed Company,,3.0,2.0,0.0,0.0,0.0,0.0,173.0,178.0,177.0,175.0,164.0,181.0,1.0,1.0,1.0,1.0,,1.0,Small,
6618.0,RG EIGENDOMMEN,RIJMENAM,2018.0,Inactive,private,Conclusion of liquidation,15/11/2019,23/02/2000,,,,0.0,65.0,-47.0,-40.0,28.0,6.0,51.0,52.0,189.0,229.0,231.0,284.0,,,1.0,2.0,2.0,1.0,Small,
6619.0,P|HARMA SERVICES,SIRAULT,2021.0,Inactive,private,Merger by absorption,17/06/2022,01/03/2000,17/06/2022,Absorbed Company,,0.0,0.0,1.0,10.0,22.0,11.0,107.0,108.0,108.0,110.0,177.0,188.0,1.0,1.0,1.0,1.0,1.0,1.0,Small,
6620.0,SOLEIL BLEU GENT,GENT,2018.0,Provisional legal sit.,private,Bankruptcy,15/10/2019,02/03/2000,,,,11.0,81.0,139.0,-66.0,-74.0,-10.0,82.0,146.0,145.0,29.0,67.0,47.0,,,,,2.0,,Small,
6621.0,WIVI - GAMES,LIEGE,2021.0,Inactive,private,Merger by absorption,02/11/2021,02/03/2000,02/11/2021,Absorbed Company,,87.0,145.0,87.0,141.0,191.0,166.0,3329.0,758.0,645.0,892.0,778.0,771.0,8.0,9.0,9.0,8.0,9.0,8.0,Medium sized,
6622.0,LOBBO,IEPER,2019.0,Provisional legal sit.,private,Bankruptcy,19/07/2022,03/03/2000,,,,2.0,-86.0,-31.0,-20.0,47.0,40.0,1002.0,1093.0,1281.0,1425.0,1428.0,1320.0,1.0,,,1.0,1.0,1.0,Small,
6623.0,DESTREBECQ TOITURES,BERNISSART,2021.0,Inactive,private,Merger by absorption,12/10/2022,28/02/2000,12/10/2022,Absorbed Company,,-9.0,11.0,9.0,-25.0,-10.0,-37.0,180.0,136.0,115.0,150.0,314.0,172.0,11.0,12.0,13.0,13.0,14.0,13.0,Small,
6624.0,2 FASHION A & A,GEEL,2019.0,Inactive,private,Conclusion of bankruptcy,27/04/2021,08/03/2000,,,,-199.0,-23.0,32.0,66.0,-75.0,51.0,122.0,499.0,510.0,673.0,871.0,655.0,4.0,5.0,5.0,6.0,6.0,5.0,Small,
6625.0,WIDA,MELSELE,2021.0,Provisional legal sit.,private,Judicial winding up,09/02/2017,08/03/2000,28/05/2015,Company absorbing an(other) company/ies,,-37.0,-41.0,-148.0,-46.0,-121.0,-60.0,207.0,248.0,289.0,448.0,1914.0,484.0,,,,,1.0,,Small,
6626.0,ROLAND MEISE-MERCHTEM,MERCHTEM,2020.0,Provisional legal sit.,private,Bankruptcy,30/06/2022,13/12/1999,,,,26.0,-86.0,44.0,-19.0,-9.0,-30.0,920.0,1008.0,524.0,182.0,168.0,162.0,,15.0,9.0,4.0,2.0,3.0,Small,
